Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Вес (с упаковкой)
https://cdn.entero.ru/mp@2x/6c/1a/6c1aa8eed8089e4144f7b96437f6f1a7.jpg,Питчер MOTTA 07400/50 500 мл,7400,2167,RUB,Да,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/312392,"<p>Питчер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/312392""><b class=""b"">MOTTA 07400/50</b></a> используется совместно с кофемашинами и кофеварками на предприятиях общественного питания и торговли, в частных домах и квартирах для подачи молока или сливок, а также приготовления напитков с добавлением эспрессо. Изделие с делениями R.Q. выполнено из нержавеющей стали, пригодной для контакта с продуктами.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 500 мл</li>
</ul>",312392,питчер,87 мм,62 мм,100 мм,,Италия,,,0,https://entero.ru/manuals/501228/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,2580,,
https://cdn.entero.ru/mp@2x/60/d5/60d5e8d49d95f35e6a9911a3fbe8d054.jpg,"Темпер MOTTA 8102/B 58,4 мм плоский, черная ручка",8102/B,3195,RUB,Да,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/113217,"<p>Темпер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/113217""><b class=""b"">MOTTA 8102/B</b></a> используется совместно с кофемашинами рожкового типа в частных домах, офисах, кафе и ресторанах для прессовки молотых зерен в холдере при приготовлении кофейных напитков. Модель оснащена плоской стальной рабочей частью и эргономичной деревянной ручкой деревянной ручкой черного цвета.</p>",113217,темпер,58 мм,58 мм,94 мм,,Италия,,,0,https://entero.ru/manuals/500962/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,4564,0.37 кг,
https://cdn.entero.ru/mp@2x/a8/6c/a86c35d4529a84dc0d0047f3035caeca.jpg,"Молочник MOTTA Europa на 500 мл, нерж. сталь",901/50,3713,RUB,Да,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/153290,"<p>Молочник <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/153290""><b class=""b"">MOTTA Europa 500 мл </b></a>используется совместно с кофемашинами и кофеварками на предприятиях общественного питания и торговли, в частных домах и квартирах для взбивания молока при приготовлении кофейных напитков. Модель оснащена удобной ручкой. Изделие выполнено из полированной нержавеющей стали, пригодной для контакта с продуктами.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",153290,питчер,100 мм,85 мм,120 мм,,Италия,,,0,https://entero.ru/manuals/501153/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,0.4 кг,
https://cdn.entero.ru/mp@2x/d2/b8/d2b84dc7cf1cc93a7d67b4ee6dc2713a.jpg,"Разравниватель для молотого кофе MOTTA Metallurgica 58,5 мм",8350/585,4770,RUB,Да,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/164271,"<p>Разравниватель для молотого кофе <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/164271""><b class=""b"">MOTTA Metallurgica</b></a> предназначен для разравнивания слоя кофе перед темпированием для более ровного распределения кофе и избавления от каналов в кофейной таблетке с целью повышения равномерности экстрации. Изделие выполнено из нержавеющей стали и пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 угловых желобка, которые равномерно скользят по поверхности кофе и создают плотную и ровную кофейную таблетку</li>
<li>Запорная шайба, позволяющая регулировать глубину входа разравнивателя в корзину холдера</li>
</ul>

<p><b>Характеристки:</b></p>

<ul>
<li>Диаметр темпера: 58,5 мм</li>
</ul>",164271,выравниватель кофе,110 мм,110 мм,30 мм,,Италия,,,20,,,0.42 кг,
https://cdn.entero.ru/mp@2x/41/3f/413f54693b1d5530c29e46142b557e09.jpg,Нок-бокс Doppio DA03 встраиваемый,Нок-бокс Doppio DA03 встраиваемый,5298,RUB,Да,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/315256,"<p>Встраиваемый нок-бокс <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315256""><b class=""b"">Doppio DA03</b></a> используется совместно с кофемашинами на предприятиях общественного питания, в офисах и частных домах для сбора отработанного кофе из портафильтра после приготовления напитка. Изделие выполнено из металла черного цвета.</p>",315256,нок-бокс,181 мм,168 мм,,,Китай,,,0,,6623,0.904 кг,
https://cdn.entero.ru/mp@2x/da/3d/da3dc50defa5dc75eff3e7e58e9e0bfd.jpg,Весы электронные Agave Coffee Mini,AG-423,11302,RUB,Да,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/252555,"<p>Электронные весы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/252555""><b class=""b"">Agave Coffee Mini</b></a> используются на предприятиях общественного питания и торговли для измерения пропорций ингредиентов, необходимых для приготовления напитков. Модель оснащена LED дисплеем, таймером и встроенным аккумулятором с зарядкой через USB. Корпус выполнен из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Съемная платформа: возможность установить чашку или кофейник</li>
<li>Автоматическое удаление данных</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон взвешивания: от 0,1 г до 2 кг</li>
<li>Скорость считывания веса: 10 мс</li>
</ul>",252555,весы для кофе,95 мм,100 мм,15 мм,,Италия,,,0,,12153,0.2 кг,
https://cdn.entero.ru/mp@2x/d3/8f/d38fd11ec4a4b439d78ae58316338f8c.jpg,Питчер REDGASTRO NB-035 350 мл,Питчер REDGASTRO NB-035 350 мл,601,RUB,Да,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/335158,"<p>Питчер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/335158""><b class=""b"">REDGASTRO NB-035 </b></a>предназначен для подогрева и взбивания в нем молока для капучино, латте и других кофейных напитков в барах, ресторанах и кафе. Модель оснащена удобной ручкой и носиком. Изделие выполнено из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 350 мл</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого объема.</span></em></p>",335158,питчер,,,,,Китай,,,45,https://entero.ru/manuals/507358/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,,,
https://cdn.entero.ru/mp@2x/2c/69/2c693af4147780e87a6517bef08ea4a6.jpg,Питчер Agave 150 мл,FP052,1443,RUB,Да,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/333577,"<p>Питчер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/333577"">Agave 150 мл</a></b> используется совместно с кофемашинами и кофеварками на предприятиях общественного питания и торговли, в частных домах и квартирах для подачи молока или сливок, а также приготовления напитков с добавлением эспрессо. Изделие выполнено из нержавеющей стали с зеркальной полировкой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 150 мл</li>
</ul>",333577,питчер,65 мм,65 мм,90 мм,,Италия,,,0,,1827,0.3 кг,
https://cdn.entero.ru/mp@2x/64/9f/649fff2edea14b32c29db1b91ed06a81.jpg,Кувшин для молока (питчер) Doppio LH600,Кувшин для молока (питчер) Doppio LH600,1667,RUB,Да,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/205919,"<p>Кувшин для молока <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/205919""><b class=""b"">Doppio LH600</b></a> используется совместно с кофемашинами и кофеварками на предприятиях общественного питания и торговли, в частных домах и квартирах для взбивания молока при приготовлении кофейных напитков. Изделие выполнено из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 600 мл</li>
</ul>",205919,питчер,,,,,Китай,,,0,,,,
https://cdn.entero.ru/mp@2x/4b/1c/4b1cd05849ef95621fbda453446ace62.jpg;https://cdn.entero.ru/mp@2x/05/d2/05d2fc5fe40b6fff44b7783eeea782fe.jpg;https://cdn.entero.ru/mp@2x/48/5b/485bf4718aee35bbe95a5553212b30e2.jpg;https://cdn.entero.ru/mp@2x/b3/87/b3873483d60f6bb27f423869389426bc.jpg,Питчер MOTTA 08935/00 Lady 350 мл,8935,1813,RUB,Да,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/312393,"<p>Питчер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/312393""><b class=""b"">MOTTA 07400/35 Lady</b></a> используется совместно с кофемашинами и кофеварками на предприятиях общественного питания и торговли, в частных домах и квартирах для подачи молока или сливок, а также приготовления напитков с добавлением эспрессо. Изделие выполнено из нержавеющей стали, пригодной для контакта с продуктами.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 350 мл</li>
</ul>",312393,питчер,,70 мм,105 мм,,Италия,,,0,https://entero.ru/manuals/501226/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,2554,,0.308 кг
https://cdn.entero.ru/mp@2x/bf/43/bf43bdcf5c7205720382a1834ec49954.jpg,Темпер MOTTA 8170/B 57 мм черная ручка,8170B,4953,RUB,Да,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/113215,"<p>Темпер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/113215""><b class=""b"">MOTTA 8170/B</b></a> используется совместно с кофемашинами рожкового типа в частных домах, офисах, кафе и ресторанах для прессовки молотых зерен в холдере при приготовлении кофейных напитков. Модель оснащена плоской стальной рабочей частью и эргономичной деревянной ручкой черного цвета.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",113215,темпер,57 мм,57 мм,,,Италия,,,0,https://entero.ru/manuals/501012/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,
https://cdn.entero.ru/mp@2x/37/bf/37bfeb6eb97d057b58310a7c1e391482.jpg,Весы для кофе Doppio G1,Весы для кофе Doppio G1,5995,RUB,Да,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/315406,"<p>Весы для кофе<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315406"">Doppio G1</a></b> предназначены для точного взвешивания и соблюдения пропорций ингредиентов, необходимых для приготовления кофе на предприятиях общественного питания и торговли. Модель оснащена сенсорными кнопками. Корпус выполнен из пластика.</p>

<p>В комплект поставки входят кабель зарядки USB-С и силиконовый коврик.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 режима работы:
<ul>
<li>Стандартный - весы / секундомер</li>
<li>PR1 - приготовление эспрессо (автоматическое тарирование при постановке чашки на весы, автоматическое включение секундомера при начале экстракции, автоматическое выключение секундомера при окончании экстракции)</li>
<li>PR2 - работа с рецептами альтернативного заваривания (возможность работы отдельно с весом и временем, возможность включить взаимосвязь между временем и поступающим на платформу весом, автоматическое тарирование при смене веса)</li>
</ul>
</li>
<li>Конструкция корпуса защищает от попадания влаги внутрь</li>
<li>Единицы измерения: ml / oz / г</li>
<li>Звуковой сигнал принажатии кнопок (с возможностью отключения)</li>
<li>Питание от встроенного аккумулятора</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальный вес: 2200 г</li>
<li>Точность взвешивания:
<ul>
<li>До 1000 г: 0,1 г</li>
<li>От 1000 г: 1 г</li>
</ul>
</li>
<li>Секундомер: до 9 мин. 59 сек.</li>
<li>Емкость аккумулятора: 800 mAh</li>
<li>Цвет: черный</li>
</ul>",315406,весы для кофе,95 мм,100 мм,20 мм,,Китай,,,0,https://entero.ru/manuals/501309/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,7786,,
https://cdn.entero.ru/mp@2x/23/63/236395f72aa2506df2c44cd025c90cfb.jpg,"Ринзер для питчера Rinser 327x176x40 врезной с сушильной сеткой, хром",27x176x40 Chrome,8000,RUB,Да,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/363154,"<p>Ринзер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/363154""><b class=""b"">Rinser 327X176Х40</b></a> предназначен для быстрого мытья питчеров в условиях ограниченного пространства в барах, ресторанах и кафе. Лоток выполнен из нержавеющей стали AISI 201 толщиной 0,8 мм, перфорированная крышка - из нержавеющей стали AISI 430 толщиной 1 мм, горловина слива - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Врезная модель с сушильной сеткой</li>
<li>Перфорация овалы</li>
<li>Ополаскиватель Chrome</li>
<li>Тип распылителя - многоструйный. </li>
<li>Слив: стандартная пластиковая горловина 38 мм в комплекте с гофрированным шлангом</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Горловина слива: 38 мм</li>
</ul>",363154,ринзер,327 мм,176 мм,40 мм,,,,,0,,,,
