Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Страна производства,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Вес (с упаковкой),Вид,Кратность заказа
https://cdn.entero.ru/mp@2x/7f/2c/7f2c6cad8e714d85904366523d9efb3c.jpg,Cредство для промывки молочных систем KAFFIT COM KFT-M11 (1 л.),Cредство для промывки молочных систем KAFFIT COM KFT-M11 (1 л.),1732,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/260125,"<p>Концентрированное жидкое средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/260125""><b class=""b"">Kaffit.com KFT-M11 </b></a>предназначено для очистки молочных систем кофемашин. В сочетании с программой автоматической очистки средство эффективно удаляет молочные жиры и белки.</p>

<p>Для достижения лучшего результата очистки рекомендуемая температура раствора должна быть ≥40°С.</p>

<p><b>Состав:</b></p>

<ul>
<li>Щелочной агент</li>
<li>Неионогенные ПАВ</li>
<li>Комплексообразователь</li>
</ul>",260125,средства для очистки молочных систем,Россия,0,,2062,,,1 л,,жидкость,
https://cdn.entero.ru/mp@2x/2f/fa/2ffa4c613a5d78c249c5d7af6ba2d1be.jpg,Таблетки для чистки гидросистемы KAFFIT COM KFT-G31 (100 шт.),Таблетки для чистки гидросистемы KAFFIT COM KFT-G31 (100 шт.),2785,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/260130,"<p>Моющие таблетки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/260130""><b class=""b"">Kaffit.com KFT-G31 </b></a>предназначены для очистки гидросистем кофемашин и кофеварок от кофейных масел. Средство препятствует появлению у напитка неприятного привкуса.</p>

<p>Чистка гидросистемы проводится через каждые 250 чашек.</p>

<p><b>Состав:</b></p>

<ul>
<li>Фосфаты</li>
<li>Карбонаты </li>
<li>Отбеливающий агент на основе кислорода</li>
</ul>",260130,средства для удаления кофейных масел,Россия,0,,3438,,0.2 кг,,,таблетки,
https://cdn.entero.ru/mp@2x/cf/39/cf39b2d28d2defa7d1f9fbb2b939c12b.jpg,Средство для очистки рабочих групп кофемашин Юнитаб База,Средство для очистки рабочих групп кофемашин Юнитаб База,968,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/341921,"<p>Таблетки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/341921"">Юнитаб База</a></b> предназначены для очистки от накипи и загрязнений элементов рабочей группы профессиональных и бытовых кофемашин, в том числе суперавтоматов. Таблетки изготовлены на основе перкарбоната натрия, триполифосфата натрия, поверхностно-активных веществ, и добавок обеспечивающих высокий эксплуатационный эффект. Упаковано в пластиковую банку.</p>

<p><b>Дополнительные характеристики</b>:</p>

<ul>
<li>Количество: 60 таблеток</li>
<li>Состав:
<ul>
<li>Карбонат натрия - 30% и более</li>
<li>Соль триполифосфорной кислоты - 15% и более, но менее 30%</li>
<li>Перкарбонат натрия - 15% и более, но менее 30%</li>
<li>Неионогенный ПАВ - 5% или более, но менее 15%</li>
</ul>
</li>
</ul>",341921,средства для удаления кофейных масел,Россия,0,,1210,,,,,таблетки,
https://cdn.entero.ru/mp@2x/f5/96/f5961f3f3c2bf92dfe6002f188d6cc12.jpg,Средство для очистки рабочих групп кофемашин Юнитаб Накипь,Средство для очистки рабочих групп кофемашин Юнитаб Накипь,968,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/341923,"<p>Таблетки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/341923"">Юнитаб Накипь</a></b> предназначены для очистки от накипи и загрязнений элементов рабочей группы профессиональных и бытовых кофемашин. Средство быстро растворяется в горячей воде, образуя чистящий раствор, удаляющий накипь. Комбинация высокоэффективных кислот позволяет эффективно удалять даже самые стойкие известковые налеты. Упаковано в пластиковую банку.</p>

<p><b>Дополнительные характеристики</b>:</p>

<ul>
<li>Количество: 30 таблеток</li>
<li>Состав:
<ul>
<li>Лимонная кислота (ангидрид) - 30% и более</li>
<li>Сульфаминовая кислота - 5% и более, но менее 15%</li>
</ul>
</li>
</ul>",341923,средство для защиты от накипи,Россия,0,,1241,,,,,таблетки,
https://cdn.entero.ru/mp@2x/9f/b8/9fb850665fbd544f501136bf9bbcffb4.jpg,Моющее средство Dr. Weigert Neodisher CM special 1 кг,Моющее средство Dr. Weigert Neodisher CM special 1 кг,3554,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/117642,"<p>Моющее средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/117642""><b class=""b""> Dr. Weigert​ Neodisher CM special </b></a>используется на предприятиях общественного питания и торговли для удаления накипи, известкового налета, окалины, неорганических отложений, в частности оксидов тяжелых металлов, в автоматах для приготовления кофе и горячих напитков. Модель эффективно удаляет стойкие известковые отложения и сопутствующие загрязнения. </p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Не смешивать с другими средствами</li>
<li>Не держать средство дольше, чем это необходимо</li>
<li>Беречь от влаги</li>
<li>Хранить в оригинальной упаковке при температуре от 0 до 30 °С</li>
<li>Не подходит для алюминия, легких сплавов и анодированных поверхностей</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 1 кг</li>
<li>Дозировка: от 100 до 150 г на 1 л воды</li>
</ul>",117642,средства для декальцинации,Германия,0,https://entero.ru/manuals/119242/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Dr.%20Weigert%20Neodisher%20CM%20special.pdf,4499,,,,,порошок,
https://cdn.entero.ru/mp@2x/0b/01/0b0126dd4b4353a2da88381f6e81cd2e.jpg,Таблетки для чистки гидросистемы KAFFIT COM KFT-G31 (10 шт.),Таблетки для чистки гидросистемы KAFFIT COM KFT-G31 (10 шт.),1139,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/260131,"<p>Моющие таблетки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/260131""><b class=""b"">Kaffit.com KFT-G31 </b></a>предназначены для очистки гидросистем кофемашин и кофеварок от кофейных масел. Средство препятствует появлению у напитка неприятного привкуса.</p>

<p>Чистка гидросистемы проводится через каждые 250 чашек.</p>

<p><b>Состав:</b></p>

<ul>
<li>Фосфаты</li>
<li>Карбонаты </li>
<li>Отбеливающий агент на основе кислорода</li>
</ul>",260131,средства для удаления кофейных масел,Россия,0,,1460,,0.02 кг,,,таблетки,
https://cdn.entero.ru/mp@2x/d2/7f/d27f36183d68610e65ded9d707ca4c72.jpg,Порошок для удаления накипи IST PRO 4,ANDSHR-000050,2595,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/319910,"<p>Порошок <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/319910"">IST PRO 4</a></b> используется в офисах, на предприятиях общественного питания и торговли для удаления известкового налета и минеральных отложений, оксидов тяжелых металлов с бойлеров и автоматов для приготовления кофе. Совместим со всеми кофемашинами WMF.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: органические кислоты ≥80%, неионогенные ПАВ ≤5%, комплексообразователь ≥5%, ингибиторы коррозии</li>
<li>Не оставляет запаха и привкуса</li>
<li>Безопасен в применении для нержавеющей стали и уплотняющих материалов​</li>
</ul>",319910,средства для декальцинации,Россия,0,,3244,,1 кг,,,порошок,
https://cdn.entero.ru/mp@2x/f6/46/f6461f621b2da004313bc75201ba8fb0.jpg,Средство для декальцинации Franke Neodisher,326482,4118,RUB,Нет,Franke,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/128221,"<p>Порошкообразное средство для декальцинации <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128221"">Franke Neodisher</a></b> предназначено для очистки от накипи кофемашин. Средство удовлетворяет всем критериям пищевой безопасности и обеспечивает максимальную гигиену, тем самым увеличивая срок службы оборудования.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для очистки всех кофемашин</li>
<li>Гарантирует высокое качество производимого кофе</li>
<li>Безопасно и легко в использовании</li>
<li>Используется по необходимости</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Расход на промывку: от 50 гр</li>
</ul>",128221,средства для декальцинации,Швейцария,0,,5719,,1 кг,,,порошок,
https://cdn.entero.ru/mp@2x/d6/63/d66337fada5e5f7aaff0783e384df763.jpg,Средство для чистки Cafetto Restore Descaler,E27889,1185,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/155089,"<p>Средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/155089""><b class=""b"">Cafetto Restore Descaler </b></a>предназначено для удаления накипи с бойлеров кофемашин, линий подачи кофе и молока на предприятиях общественного питания и торговли, а также в офисах, гостиницах, частных домах и квартирах. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Безопасен для обработки алюминия, латуни и нержавеющей стали</li>
<li>Содержит синергетическую смесь органических кислот</li>
<li>Не содержит фосфатов и генетически модифицированных организмов</li>
<li>Имеет сертификат NSF по международному протоколу NSF P152</li>
<li>Соответствует требованиям Национальной органической программы</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты: 60х60х110 мм</li>
</ul>",155089,средства для декальцинации,Австралия,0,https://entero.ru/manuals/184261/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8%20%D0%BD%D0%B0%20Cafetto%20Restore%20Descaler.pdf,1394,,1 кг,,,порошок,
https://cdn.entero.ru/mp@2x/6c/b4/6cb4257b2c4cee9eeceb95988d1e0dcc.jpg,Cредство для декальцинации KAFFIT COM KFT- D11 (250 мл.),Cредство для декальцинации KAFFIT COM KFT- D11 (250 мл.),1250,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/260129,"<p>Концентрированное жидкое средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/260129""><b class=""b"">Kaffit.com KFT- D11 </b></a>предназначено для очистки нагревательных элементов кофемашин и кофеварок от ржавчины, накипи, окислений, наростов и других солевых и минеральных отложений.</p>

<p>Для достижения лучшего результата очистки рекомендуемая температура раствора должна быть ≥40°С</p>

<p><b>Состав:</b></p>

<ul>
<li>Органические кислоты</li>
<li>Комплексообразователи</li>
<li>Ингибиторы каррозии</li>
</ul>",260129,средства для декальцинации,Россия,0,,,,,0.25 л,,жидкость,
https://cdn.entero.ru/mp@2x/ab/62/ab6220522fff14dc48e75980abece218.jpg;https://cdn.entero.ru/mp@2x/f8/03/f80360227deeae08c42bee26ae7abfaa.jpg,"Таблетки для очистки кофеавтоматов WMF Cafedem G32, 100 шт.","Таблетки для очистки кофеавтоматов WMF Cafedem G32, 100 шт.",1338,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/213443,"<p>Таблетированное щелочное моющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/213443""><b class=""b"">Cafedem G32</b></a> предназначено для очистки гидросистемы, фильтров, держателей фильтров от кофейного налета и жира, других загрязнений и засоров на внутренних поверхностях приборов. Обладают хорошими моющими и обезжиривающими свойствами. Эффективно удаляет труднорастворимые загрязнения, в том числе остатки кофе, масел, воска, танинов. Ограничения по материалам отсутствуют.</p>",213443,средства для удаления кофейных масел,Россия,0,https://entero.ru/manuals/251246/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Cafedem%20G32.pdf,,,,,0.16 кг,таблетки,
https://cdn.entero.ru/mp@2x/75/ea/75ea9ca714803ad9402dc5adc121fcb7.jpg,Средство для очистки молочных систем Юнитаб Молоко 30 табл.,Средство для очистки молочных систем Юнитаб Молоко 30 табл.,1620,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/375733,"<p>Таблетки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375733""><b class=""b"">Юнитаб Молоко</b></a> предназначены для промывки молочных систем, молочных контейнеров, капучинаторов всех типов кофемашин в бытовых и промышленных кофеварках, кофемашинах, кофейных автоматах. Таблетки быстро растворяются в воде, образуя чистящий раствор на основе органических веществ, добавок, обеспечивающих высокий эксплуатационный эффект. Упаковано в пластиковую банку.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Очищают от пенного налета, накипи, остатков молока, молочного камня</li>
<li>Уничтожают бактерии, развивающиеся в оборудовании</li>
<li>Очищают стальные и металлические компоненты оборудования</li>
</ul>

<p><b>Дополнительные характеристики</b>:</p>

<ul>
<li>Количество: 30 таблеток</li>
<li>Состав:
<ul>
<li>Органические кислоты - 30% и более</li>
<li>Бикарбонат натрия - 15% и более, но менее 30%</li>
</ul>
</li>
</ul>",375733,средства для очистки молочных систем,Россия,0,,,,,,,таблетки,
https://cdn.entero.ru/mp@2x/b7/3c/b73cbd00c494e74f4bf770c29c11787d.jpg;https://cdn.entero.ru/mp@2x/be/a7/bea72085f14b357baabda16d49833fce.jpg;https://cdn.entero.ru/mp@2x/33/11/331150a34d75df1fffe2ba565fb298a0.jpg,"Таблетки для очистки от накипи ZauberMittel ZMP DT6, 6 таблеток","Таблетки для очистки от накипи ZauberMittel ZMP DT6, 6 таблеток",1647,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/264187,"<p>Таблетки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/264187""><b class=""b"">ZauberMittel ZMP DT6</b></a> предназначены для очистки кофемашин и кофеварок от кальциевых отложений и известкового налета. Продукт полностью безопасен и совместим с пищевыми продуктами.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Содержит в качестве активного вещества амидосульфоновую кислоту – согласно последним исследованиям, самый эффективный ингредиент для удаления известкового налета</li>
<li>6 высококачественных добавок защищают детали от коррозии и агрессивного действия кислоты</li>
<li>Не оставляет характерного послевкусия</li>
<li>Одобрено специализированным институтом тестирования и сертификации материалов ISEGA</li>
<li>Рекомендовано к использованию в рамках системы HACCP в пищевой промышленности</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вес таблетки: 16 г</li>
<li>Количество таблеток в блистере: 6</li>
</ul>",264187,средства для декальцинации,Германия,0,https://entero.ru/manuals/326733/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20ZauberMittel%20ZMP%20MC05.pdf,2009,,0.096 кг,,,таблетки,
https://cdn.entero.ru/mp@2x/8d/ae/8dae70c6d7ccd61743ae44f5b722127b.jpg;https://cdn.entero.ru/mp@2x/16/5d/165db20e3bfd1f72cacd74f32c705f64.jpg,"Средство для очистки жерновов кофемолок Cafedem К41, 600 гр","Средство для очистки жерновов кофемолок Cafedem К41, 600 гр",1677,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/213447,"<p>Очищающее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/213447""><b class=""b"">Cafedem К41</b></a> предназначено для внутренней чистки жерновов кофемолок от остатков перемолотого кофе и устранения кофейного запаха. </p>",213447,средства для декальцинации,Россия,0,https://entero.ru/manuals/251257/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Cafedem%20%D0%9A41.pdf,2236,,,,0.6 кг,таблетки,
https://cdn.entero.ru/mp@2x/86/dc/86dc9c582e5b04bde825d82eba8a2ed2.jpg;https://cdn.entero.ru/mp@2x/b0/a5/b0a50dc14afd2ce4a65b60358a2b519f.jpg;https://cdn.entero.ru/mp@2x/4b/a5/4ba5f7f8c2888aa078d752f8ebc28e79.jpg,"Жидкость для очистки от накипи ZauberMittel ZMP DL05, 500 мл","Жидкость для очистки от накипи ZauberMittel ZMP DL05, 500 мл",2388,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/264181,"<p>Жидкость <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/264181""><b class=""b"">ZauberMittel ZMP DL05</b></a> предназначена для очистки кофемашин и кофеварок от кальциевых отложений и известкового налета. Продукт полностью безопасен и совместим с пищевыми продуктами.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Содержит в качестве активного вещества амидосульфоновую кислоту – согласно последним исследованиям, самый эффективный ингредиент для удаления известкового налета</li>
<li>6 высококачественных добавок защищают детали от коррозии и агрессивного действия кислоты</li>
<li>Бутылка с сертифицированным замком безопасности от детей</li>
<li>Не оставляет характерного послевкусия</li>
<li>Одобрено специализированным институтом тестирования и сертификации материалов ISEGA</li>
<li>Рекомендовано к использованию в рамках системы HACCP в пищевой промышленности</li>
</ul>",264181,средства для декальцинации,Германия,0,https://entero.ru/manuals/326729/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20ZauberMittel%20ZMP%20MC05.pdf,2985,,0.5 кг,0.5 л,,жидкость,
https://cdn.entero.ru/mp@2x/c2/f5/c2f5803dd5105e5b6f385e06f7f74d29.jpg;https://cdn.entero.ru/mp@2x/cc/f6/ccf6dca93d33b813a5a0833cbabb9f9e.jpg,Чистящее средство для капучинатора Nivona Cream Cleaner NICC 705,Чистящее средство для капучинатора Nivona Cream Cleaner NICC 705,3680,RUB,Нет,Nivona,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/187027,"<p>Чистящее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/187027""><b class=""b"">Nivona Cream Cleaner NICC 705 </b></a>предназначено для очистки капучинатора от накипи, жиров, молока, масел и известкового налета. </p>",187027,средства для очистки молочных систем,Германия,0,,,,,0.5 л,,жидкость,
https://cdn.entero.ru/mp@2x/fb/34/fb34d8cf6b267e85eda76abbb26ce00e.jpg;https://cdn.entero.ru/mp@2x/47/cf/47cf9e2d72a93b0263884c52697daa02.jpg,Жидкость для удаления накипи Nivona NIRK 703,Жидкость для удаления накипи Nivona NIRK 703,3680,RUB,Нет,Nivona,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/237276,"<p>Жидкость <a style=""text-decoration:none;cursor:text;"" href=""http://entero.uz/item/237276""><b class=""b"">Nivona NIRK 703 </b></a>используется совместно с кофемашинами серии CafeRomatica и аналогичными моделями для очистки внутренних компонентов от накипи на предприятиях общественного питания и торговли. Средство поставляется в пластиковом непрозрачном флаконе с завинчивающейся крышкой.</p>",237276,средства для декальцинации,Германия,0,https://entero.ru/manuals/288075/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Nivona%20NIRK%20703.pdf,4658,,,0.5 л,,жидкость,
https://cdn.entero.ru/mp@2x/ee/7b/ee7b8a4475b25e90bace8ab62f9a1224.jpg,Cредство порошковое для декальцинации KAFFIT COM KFT-D22 (1 кг),Cредство порошковое для декальцинации KAFFIT COM KFT-D22 (1 кг),3942,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/260127,"<p>Порошковое средство для декальцинации <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/260127""><b class=""b"">Kaffit.com KFT-D22 </b></a>предназначено для очистки нагревательных элементов кофемашин и кофеварок от кальциевых отложений и накипи. </p>

<p>Для достижения лучшего результата очистки рекомендуемая температура раствора должна быть ≥40°С</p>

<p><b>Состав:</b></p>

<ul>
<li>Аминосульфоновая кислота</li>
<li>Лимонная кислота</li>
<li>Ингибитор солеотложений</li>
</ul>",260127,средства для декальцинации,Россия,0,,,,1 кг,,,порошок,
https://cdn.entero.ru/mp@2x/e6/04/e604cfa333b6c721de8a96c28fd3ab9a.jpg;https://cdn.entero.ru/mp@2x/a2/e9/a2e9b1632e764c86f27ce2db8d6d34cc.jpg,Набор чистящих средств Nivona Clean Box NICB 301,Набор чистящих средств Nivona Clean Box NICB 301,7819,RUB,Нет,Nivona,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/187010,"<p>Набор чистящих средств <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/187010""><b class=""b"">Nivona Clean Box NICB 301 </b></a>предназначен для очистки кофемашин от накипи, жиров, молока, масел и известкового налета.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Жидкость для удаления накипи 500 мл: 2 шт.</li>
<li>Таблетки для очистки: 10 шт. </li>
</ul>",187010,"средства для декальцинации, средства для удаления кофейных масел",Германия,0,,10425,,,0.5 л,,"жидкость, таблетки",
https://cdn.entero.ru/mp@2x/b0/bb/b0bb6e9931fcc8f9073010907cdacfe4.jpg;https://cdn.entero.ru/mp@2x/f1/ed/f1edb927fc49bb029c1f864125f3bbf1.jpg;https://cdn.entero.ru/mp@2x/1a/c3/1ac3d92e65517d0915b47339e10932b4.jpg,"Жидкость для очистки от накипи ZauberMittel ZMP DL10, 10 л","Жидкость для очистки от накипи ZauberMittel ZMP DL10, 10 л",14990,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/264184,"<p>Жидкость <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/264184""><b class=""b"">ZauberMittel ZMP DL10</b></a> предназначена для очистки кофемашин и кофеварок от кальциевых отложений и известкового налета. Продукт полностью безопасен и совместим с пищевыми продуктами.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Содержит в качестве активного вещества амидосульфоновую кислоту – согласно последним исследованиям, самый эффективный ингредиент для удаления известкового налета</li>
<li>6 высококачественных добавок защищают детали от коррозии и агрессивного действия кислоты</li>
<li>Не оставляет характерного послевкусия</li>
<li>Одобрено специализированным институтом тестирования и сертификации материалов ISEGA</li>
<li>Рекомендовано к использованию в рамках системы HACCP в пищевой промышленности</li>
</ul>",264184,средства для декальцинации,Германия,0,https://entero.ru/manuals/326731/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20ZauberMittel%20ZMP%20MC05.pdf,,,,10 л,,жидкость,
https://cdn.entero.ru/mp@2x/71/39/7139bd0dac5e25b170201a73a2d15fc9.jpg,Моющее средство для стаканомоечных машин Dr. Weigert Neodisher Alka 500,140465,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/116308,"<p>Моющее средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116308""><b class=""b""> Dr. Weigert​ Neodisher Alka 500 </b></a>используется на предприятиях общественного питания и торговли для промывки молочных систем и трубок в кофемашинах и кофейных апппаратах, а также для мойки стеклянной посуды. Модель эффективно растворяет и удаляет пищевые остатки от различных напитков, следы губной помады. Средство изготовлено на основе 15-30% фосфатов.</p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Не переливать в другие емкости</li>
<li>Не смешивать с другими средствами</li>
<li>Хранить в оригинальной упаковке при температуре от -10 до 30 °С</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 1 л</li>
<li>Дозировка: 30 мл на 1 л воды</li>
</ul>",116308,средства для очистки молочных систем,,0,https://entero.ru/manuals/119251/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Dr.%20Weigert%20Neodisher%20Alka%20500.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/ef/a4/efa4b61243720826a358fde1d320f784.jpg,Средство для удаления накипи SMEG NOKALK,8017709134426,0,RUB,Нет,SMEG,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/200578,"<p>Cредство для удаления накипи <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/200578""><b class=""b"">Smeg NOKALK </b></a>предназначено для удаления накипи в автоматических кофемашинах. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 100 мл</li>
</ul>",200578,средства для декальцинации,,0,,,,,0.1 л,,жидкость,
https://cdn.entero.ru/mp@2x/a8/b5/a8b52721cf9de954414769d46fc908da.jpg,"Средство моющее для очистки молочных систем Cafedem M11, 1 л","Средство моющее для очистки молочных систем Cafedem M11, 1 л",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/213439,"<p>Моющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/213439""><b class=""b"">Cafedem M11</b></a> предназначено для очистки молочных систем кофемашин и кофеварок всех типов. Эффективно очищает органические загрязнения и молочный камень. Применяется для циркуляционной мойки молочных трубок кофемашин. Обладает обезжиривающими и моющими свойствами. </p>",213439,средства для очистки молочных систем,Россия,0,https://entero.ru/manuals/251241/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Cafedem%20M11.pdf,,,,1 л,1.08 кг,жидкость,
https://cdn.entero.ru/mp@2x/cd/5e/cd5eee9d3bd2d529d6b5d243dbad8897.jpg,"Средство моющее для очистки рабочих групп кофемашин Cafedem G11 от кофейных масел, 1 л","Средство моющее для очистки рабочих групп кофемашин Cafedem G11 от кофейных масел, 1 л",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/213431,"<p>Моющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/213431""><b class=""b"">Cafedem G11</b></a> предназначено для очистки рабочих групп кофемашин от кофейных масел. Пригодно для обработки поверхностей из нержавеющей стали, стекла, эмали, пластмасс, тефлона, щелочестойкой резины и не повреждает эти материалы при условии соблюдения инструкций по применению. </p>

<p><b>Особенности</b>:</p>

<ul>
<li>Внешний вид: прозрачная однородная желтоватая жидкость</li>
<li>Запах: легкий характерный</li>
<li>Состав: гидроксид калия, поликарбоксилаты, полифосфаты, комплексообразователи, стабилизаторы</li>
</ul>",213431,средства для удаления кофейных масел,Россия,0,https://entero.ru/manuals/251226/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Cafedem%20G11.pdf,,,,1 л,1.22 кг,жидкость,
https://cdn.entero.ru/mp@2x/f9/4e/f94e4c6c231f8b90f7764065a8715215.jpg;https://cdn.entero.ru/mp@2x/b4/72/b472b4b71ecec33457d8b908d5dd74ef.jpg,"Средство для очистки Cafedem Neo Bio, 500 мл","Средство для очистки Cafedem Neo Bio, 500 мл",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/213437,"<p>Средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/213437""><b class=""b"">Cafedem Neo Bio </b></a>предназначено для очистки и полировки деталей и поверхностей кофемашин из нержавеющей стали. Очищает поверхность от следов загрязнений и водяных подтеков, придает ей блеск, образует защитную пленку, препятствующую осаждению грязи. </p>",213437,средства для декальцинации,Россия,0,,,,,0.5 л,1.08 кг,жидкость,
