Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Назначение,Объем,Цвет,Морозостойкий
https://cdn.entero.ru/mp@2x/01/22/0122876c83ade9026b28ff91247ab4ca.jpg;https://cdn.entero.ru/mp@2x/e3/1c/e31cf9d65d3eef302bb1fa08ea2fad6f.jpg;https://cdn.entero.ru/mp@2x/e2/c3/e2c373e544df10a63dd29408eacc83fb.jpg;https://cdn.entero.ru/mp@2x/e1/64/e16453570c31b992bc6ce9f60714a73e.jpg;https://cdn.entero.ru/mp@2x/ed/2a/ed2a16ede0772415596d40acda32611b.jpg,Ящик для мяса ТАРА.РУ 210 600х400х300 мм Е3 красный,Ящик для мяса ТАРА.РУ 210 600х400х300 мм Е3 красный,1478,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366550,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366550""><b class=""b"">ТАРА.РУ 210 </b></a>серии 200 предназначен для хранения и транспортировки мяса на предприятиях общественного питания и торговли. Модель имеет сплошные дно и стенки, соответствует евроформату DIN 55423-1 и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 560х360х295 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366550,сплошной,600 мм,400 мм,300 мм,0,https://entero.ru/manuals/477436/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.5 кг,Россия,Россия,для мяса,61 л,красный,Да
https://cdn.entero.ru/mp@2x/99/51/99515e077e6737ad5da9820bbb6c54e2.jpg,Ящик универсальный ТАРА.РУ 601 600х400х300 мм зеленый,Ящик универсальный ТАРА.РУ 601 600х400х300 мм зеленый,1481,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366692,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366692""><b class=""b"">ТАРА.РУ 601</b></a> серии FUTURA предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель имеет конусную форму и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х295 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366692,сплошной,600 мм,400 мм,300 мм,0,https://entero.ru/manuals/477589/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.5 кг,Россия,Россия,универсальный,52 л,зеленый,Да
https://cdn.entero.ru/mp@2x/7a/04/7a04993a1e2ef8569b8c591ff438652a.jpg,Ящик универсальный ТАРА.РУ FUTURA 601 600х400х300 мм синий,Ящик универсальный ТАРА.РУ FUTURA 601 600х400х300 мм синий,1481,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366694,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366694""><b class=""b"">ТАРА.РУ 601</b></a> серии FUTURA предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель имеет конусную форму и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х295 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366694,сплошной,600 мм,400 мм,300 мм,0,https://entero.ru/manuals/477590/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.5 кг,Россия,Россия,универсальный,52 л,синий,Да
https://cdn.entero.ru/mp@2x/a1/ee/a1ee578484b5d845998313192b0478f8.jpg;https://cdn.entero.ru/mp@2x/09/c1/09c11f772db2b4970217477697c64b0a.jpg;https://cdn.entero.ru/mp@2x/e6/e7/e6e755cb5738b77e1c2041d146d7fe87.jpg,Ящик универсальный ТАРА.РУ FUTURA 601 600х400х300 мм красный,Ящик универсальный ТАРА.РУ FUTURA 601 600х400х300 мм красный,1481,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366695,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366695""><b class=""b"">ТАРА.РУ 601</b></a> серии FUTURA предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель имеет конусную форму и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х295 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366695,сплошной,600 мм,400 мм,300 мм,0,https://entero.ru/manuals/477591/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.5 кг,Россия,Россия,универсальный,52 л,красный,Да
https://cdn.entero.ru/mp@2x/54/c0/54c0e3bfb803a2779f6c8fa8dde27ce9.jpg,Ящик для мяса ТАРА.РУ 207 600х400х200 мм Е2 зеленый,Ящик для мяса ТАРА.РУ 207 600х400х200 мм Е2 зеленый,1488,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366546,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366546""><b class=""b"">ТАРА.РУ 207 </b></a>серии 200 предназначен для хранения и транспортировки мяса на предприятиях общественного питания и торговли. Модель имеет сплошные дно и стенки, соответствует евроформату DIN 55423-1 и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 560х360х195 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366546,сплошной,600 мм,400 мм,200 мм,10,https://entero.ru/manuals/477428/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2 кг,Россия,Россия,для мяса,40 л,зеленый,Да
https://cdn.entero.ru/mp@2x/10/72/1072591c309bef391975f12b5e37ccfd.jpg;https://cdn.entero.ru/mp@2x/6a/61/6a610e6fe15071da3369f46a142000cf.jpg;https://cdn.entero.ru/mp@2x/96/1b/961b664dfb2fcd208e84d19d5a15bb74.jpg,Ящик универсальный ТАРА.РУ 600-6427 ГД 600х400х270 мм синий,Ящик универсальный ТАРА.РУ 600-6427 ГД 600х400х270 мм синий,1494,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366770,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366770""><b class=""b"">ТАРА.РУ 600-6427 ГД</b></a> предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель отличается гладким дном и штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 485х340х263 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366770,сплошной,600 мм,400 мм,270 мм,0,https://entero.ru/manuals/477651/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.35 кг,Россия,Россия,универсальный,43 л,синий,Да
https://cdn.entero.ru/mp@2x/e9/e6/e9e64b271301d979945d312b5d2fac70.jpg;https://cdn.entero.ru/mp@2x/16/28/16289ed27b33c3fc5e4af24ad876f7e9.jpg;https://cdn.entero.ru/mp@2x/df/04/df04e4aae0be8ba4c75e8ba344d0be50.jpg,Ящик универсальный ТАРА.РУ 600-6427 ГД 600х400х270 мм красный,Ящик универсальный ТАРА.РУ 600-6427 ГД 600х400х270 мм красный,1494,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366771,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366771""><b class=""b"">ТАРА.РУ 600-6427 ГД</b></a> предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель отличается гладким дном и штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 485х340х263 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366771,сплошной,600 мм,400 мм,270 мм,0,https://entero.ru/manuals/477652/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.35 кг,Россия,Россия,универсальный,43 л,красный,Да
https://cdn.entero.ru/mp@2x/17/97/179749af4514e6805efa6878a1cd339c.jpg,Ящик для колбасы ТАРА.РУ 202 Т 603х403х260 мм красный,Ящик для колбасы ТАРА.РУ 202 Т 603х403х260 мм красный,1503,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366531,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366531""><b class=""b"">ТАРА.РУ 202 Т </b></a>серии 200 предназначен для хранения и транспортировки колбасных изделий на предприятиях общественного питания и торговли. Перфорированные стенки обеспечивают вентиляцию, предотвращают скопление влаги и поддерживают свежесть продуктов. Модель отличается сплошным дном и штабелируемостью, что позволяет удобно складировать ящики друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 570х370х235 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366531,перфорированный,603 мм,403 мм,260 мм,0,https://entero.ru/manuals/477383/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf;https://entero.ru/manuals/505896/%D0%9E%D1%82%D0%BA%D0%B0%D0%B7%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,,3.3 кг,Россия,Россия,для колбасы,62.4 л,красный,Да
https://cdn.entero.ru/mp@2x/98/7d/987dba6d17262388b92f67f36abc82d1.jpg,Ящик универсальный ТАРА.РУ FUTURA 604 600х400х350 мм синий,Ящик универсальный ТАРА.РУ FUTURA 604 600х400х350 мм синий,1516,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366698,"<p>Универсальный вкладываемый ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366698""><b class=""b"">ТАРА.РУ 604</b></a> серии FUTURA предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Перфорированные стенки обеспечивают вентиляцию, предотвращают скопление влаги и поддерживают свежесть продуктов. Модель имеет конусную форму, отличается сплошным дном и штабелированием, что позволяет удобно складировать ящики друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х345 мм</li>
<li>Температура эксплуатации: от -18 до +50 °C</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Крышка 503</li>
<li>Пломба ПС 80 и ПК 91</li>
</ul>",366698,перфорированный,600 мм,400 мм,350 мм,0,https://entero.ru/manuals/477594/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.6 кг,Россия,Россия,универсальный,63 л,синий,Да
https://cdn.entero.ru/mp@2x/53/83/5383479e8630daa7c8e53048397a384a.jpg,Ящик универсальный ТАРА.РУ FUTURA 604 600х400х350 мм красный,Ящик универсальный ТАРА.РУ FUTURA 604 600х400х350 мм красный,1516,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366699,"<p>Универсальный вкладываемый ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366699""><b class=""b"">ТАРА.РУ 604</b></a> серии FUTURA предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Перфорированные стенки обеспечивают вентиляцию, предотвращают скопление влаги и поддерживают свежесть продуктов. Модель имеет конусную форму, отличается сплошным дном и штабелированием, что позволяет удобно складировать ящики друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х345 мм</li>
<li>Температура эксплуатации: от -18 до +50 °C</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Крышка 503</li>
<li>Пломба ПС 80 и ПК 91</li>
</ul>",366699,перфорированный,600 мм,400 мм,350 мм,0,https://entero.ru/manuals/477595/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.6 кг,Россия,Россия,универсальный,63 л,красный,Да
https://cdn.entero.ru/mp@2x/80/79/80797da1a614bfd4a9b9fa6bb88bf7ab.jpg;https://cdn.entero.ru/mp@2x/fb/57/fb5770bb83d2884c88eaede67265af2f.jpg;https://cdn.entero.ru/mp@2x/51/eb/51ebbee3553642c99b039400f877d9dc.jpg;https://cdn.entero.ru/mp@2x/63/f0/63f03acc47eaf97ad09b619a974e4a4e.jpg;https://cdn.entero.ru/mp@2x/32/31/323152b428ab1009f510fb74d18dc864.jpg;https://cdn.entero.ru/mp@2x/d0/3a/d03a07736a730f59cfc604d5717dadf9.jpg;https://cdn.entero.ru/mp@2x/ac/d4/acd456116ac00375ed0b8d2fd97eb415.jpg,Ящик для рыбы ТАРА.РУ 211-2 800х400х225 мм зеленый,Ящик для рыбы ТАРА.РУ 211-2 800х400х225 мм зеленый,1589,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366810,"<p>Вкладываемый ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366810""><b class=""b"">ТАРА.РУ 211-2 </b></a>серии 200 предназначен для хранения и транспортировки колбасных изделий и рыбы на предприятиях общественного питания и торговли. Перфорированные стенки и дно обеспечивают вентиляцию, предотвращают скопление влаги и поддерживают свежесть продуктов. Модель отличается штабелируемостью для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура эксплуатации: от 0 до +50 °С</li>
</ul>",366810,перфорированный,800 мм,400 мм,225 мм,0,https://entero.ru/manuals/477819/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.5 кг,Россия,Россия,для рыбы,72 л,зеленый,
https://cdn.entero.ru/mp@2x/96/55/9655eaf5e7f7b138cd4a4cba88189a4a.jpg,Ящик универсальный ТАРА.РУ FUTURA Safe Pro 605-1 SP ГД ВС 600х400х415 мм серый,Ящик универсальный ТАРА.РУ FUTURA Safe Pro 605-1 SP ГД ВС 600х400х415 мм серый,1642,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366774,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366774""><b class=""b"">ТАРА.РУ FUTURA Safe Pro 605-1 SP ГД ВС</b></a> предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные крышка, дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель отличается гладким дном и штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х365 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366774,сплошной,600 мм,400 мм,415 мм,0,https://entero.ru/manuals/477655/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,3.8 кг,Россия,Россия,универсальный,52 л,серый,Да
https://cdn.entero.ru/mp@2x/ef/be/efbe65e3e4336dee303bf38030df7369.jpg;https://cdn.entero.ru/mp@2x/de/aa/deaad32cc0d134bb24d57984215399e0.jpg;https://cdn.entero.ru/mp@2x/a0/83/a083e93786e99109cd5dff362e254536.jpg;https://cdn.entero.ru/mp@2x/2f/f8/2ff80106d4d74ec9e6a5bc427527aa66.jpg;https://cdn.entero.ru/mp@2x/10/79/10794a90fcd7f577dcd84d684cf13d24.jpg;https://cdn.entero.ru/mp@2x/a3/23/a32306fa930840c5ccab69b8f322ff6c.jpg;https://cdn.entero.ru/mp@2x/08/d3/08d3d5b97e28ba38256edfe381a65354.jpg,Ящик для рыбы ТАРА.РУ 211 800х400х225 мм зеленый,Ящик для рыбы ТАРА.РУ 211 800х400х225 мм зеленый,1674,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366809,"<p>Вкладываемый ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366809""><b class=""b"">ТАРА.РУ 211 </b></a>серии 200 предназначен для хранения и транспортировки колбасных изделий и рыбы на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения и предотвращают протекание. Модель отличается штабелируемостью для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура эксплуатации: от 0 до +50 °С</li>
</ul>",366809,сплошной,800 мм,400 мм,225 мм,0,https://entero.ru/manuals/477816/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.7 кг,Россия,Россия,для рыбы,72 л,зеленый,
https://cdn.entero.ru/mp@2x/a0/2d/a02dec645f28655f0e63d10a9d8bfbf5.jpg,Ящик универсальный ТАРА.РУ FUTURA Safe Pro 602-1 SP 600х400х315 мм синий,Ящик универсальный ТАРА.РУ FUTURA Safe Pro 602-1 SP 600х400х315 мм синий,1686,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366778,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366778""><b class=""b"">ТАРА.РУ FUTURA Safe Pro 602-1 SP</b></a> предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Перфорированные стенки обеспечивают вентиляцию и предотвращают скопление влаги. Встроенная крышка на прочных петлях и возможность пломбирования гарантируют максимальную безопасность. Модель отличается сплошным рельефным дном, конусной формой и штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х295 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
<li>Цвет крышки: оранжевый</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Пломба ПК 91</li>
</ul>",366778,перфорированный,600 мм,400 мм,315 мм,0,https://entero.ru/manuals/477658/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,3.2 кг,Россия,Россия,универсальный,52 л,синий,Да
https://cdn.entero.ru/mp@2x/6b/68/6b68474088faa1c252203e36e887b4ca.jpg,Ящик универсальный ТАРА.РУ FUTURA Safe Pro 602-1 SP 600х400х315 мм красный,Ящик универсальный ТАРА.РУ FUTURA Safe Pro 602-1 SP 600х400х315 мм красный,1686,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366779,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366779""><b class=""b"">ТАРА.РУ FUTURA Safe Pro 602-1 SP</b></a> предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Перфорированные стенки обеспечивают вентиляцию и предотвращают скопление влаги. Встроенная крышка на прочных петлях и возможность пломбирования гарантируют максимальную безопасность. Модель отличается сплошным рельефным дном, конусной формой и штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х295 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
<li>Цвет крышки: синий</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Пломба ПК 91</li>
</ul>",366779,перфорированный,600 мм,400 мм,315 мм,0,https://entero.ru/manuals/477659/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,3.2 кг,Россия,Россия,универсальный,52 л,красный,Да
https://cdn.entero.ru/mp@2x/a0/58/a0587f4ee0646297492d2680afdd47a7.jpg,Ящик универсальный ТАРА.РУ FUTURA 605 600х400х400 мм зеленый,Ящик универсальный ТАРА.РУ FUTURA 605 600х400х400 мм зеленый,1722,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366760,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366760""><b class=""b"">ТАРА.РУ 605</b></a> серии FUTURA предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель имеет конусную форму и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х395 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Крышка 503</li>
<li>Пломба ПС 80 и ПК 91</li>
</ul>",366760,сплошной,600 мм,400 мм,400 мм,0,https://entero.ru/manuals/477642/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,3 кг,Россия,Россия,универсальный,75 л,зеленый,Да
https://cdn.entero.ru/mp@2x/d7/0a/d70af01c6dda04ed5c8c7bc1b0c94bcc.jpg,Ящик универсальный ТАРА.РУ FUTURA 605 600х400х400 мм синий,Ящик универсальный ТАРА.РУ FUTURA 605 600х400х400 мм синий,1722,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366761,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366761""><b class=""b"">ТАРА.РУ 605</b></a> серии FUTURA предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель имеет конусную форму и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х395 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Крышка 503</li>
<li>Пломба ПС 80 и ПК 91</li>
</ul>",366761,сплошной,600 мм,400 мм,400 мм,0,https://entero.ru/manuals/477643/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,3 кг,Россия,Россия,универсальный,75 л,синий,Да
