Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Управление,Материал,Цвет,Уровень шума,Время сушки,Температура воздушного потока,Скорость воздушного потока,Антивандальная защита,Фильтр
https://cdn.entero.ru/mp@2x/a4/eb/a4ebd40ddc5db10222f82679fa60c6c3.jpg,Сушилка для рук Starmix AIRSTAR T-C1 черная,Сушилка для рук Starmix AIRSTAR T-C1 черная,22000,RUB,Нет,Starmix,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/225184,"<p>Сушилка для рук<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/225184""><b class=""b""> Starmix AIRSTAR T-C1</b></a> используется в гостиницах, отелях, бассейнах, фитнес-клубах и спа-центрах. Прибор оснащен автоматическим включением и выключением и 1 режимом сушки по скорости и по температуре. Корпус выполнен из ударопрочного ABS-пластика черного цвета.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подвесная система</li>
<li>Высокая скорость работы</li>
<li>Бесконтактное включение</li>
<li>Защитный температурный ограничитель</li>
<li>Инновационный дизайн</li>
<li>Компактность</li>
<li>Надежность и долговечность</li>
<li>Простота в обслуживании</li>
<li>Класс защиты IP 23</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность мотора: 1 кВт</li>
<li>Расход воздуха: 38 л/с​ек.</li>
<li>Время работы 35 сек.</li>
</ul>",225184,традиционный,220 В,1 кВт,268 мм,182 мм,304 мм,,,,0,,23913,,3 кг,Германия,Германия,автоматическое (сенсорное),пластик,черный,71 дБ,17 сек.,,95.8 м/сек.,,
https://cdn.entero.ru/mp@2x/99/17/9917c1b8c130bded70f64da9d8a9148d.jpg;https://cdn.entero.ru/mp@2x/3c/82/3c827a32882c781adaeb4563d45449cd.jpg;https://cdn.entero.ru/mp@2x/ec/e1/ece190def69a50fe0c97a7b687f6e05a.jpg,Сушилка для рук BINELE R-TURBO AH03SW,Сушилка для рук BINELE R-TURBO AH03SW,23200,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/207679,"<p>Сушилка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207679"">BINELE R-TURBO AH03SW</a></b> предназначена для быстрого высушивания рук после мытья в общественных санитарных узлах офисов, предприятий общественного питания, медицинских учреждений и других мест большой проходимости. Модель оснащена сенсорным датчиком. Корпус выполнен из высококачественного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Степень влагозащиты IPX1</li>
<li>Бесконтактное использование</li>
<li>Высокий стандарт гигиены</li>
<li>Высокая скорость воздушного потока</li>
<li>Низкий уровень шума</li>
<li>Простота эксплуатации и ухода</li>
<li>Долговечность и надежность</li>
<li>Экономичность стоимости обслуживания</li>
<li>Современный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Расстояние срабатывания датчика: от 50 до 120 мм</li>
<li>Частота: 50/60 Гц</li>
</ul>",207679,традиционный,220 В,1.1 кВт,283 мм,186 мм,330 мм,,,,0,,24681,,3.4 кг,Россия,Россия,автоматическое (сенсорное),пластик,белый,,,,,,
https://cdn.entero.ru/mp@2x/3e/34/3e34c90957adc3d24871feea805afa0d.jpg;https://cdn.entero.ru/mp@2x/3e/3f/3e3fe1c45cdb230e248cb24a64d76819.jpg;https://cdn.entero.ru/mp@2x/c3/d4/c3d49a446a823907c41b627d99ecbd4e.jpg,Сушилка для рук BINELE R-TURBO AH03SM,Сушилка для рук BINELE R-TURBO AH03SM,23200,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/207686,"<p>Сушилка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207686"">BINELE R-TURBO AH03SM</a></b> предназначена для быстрого высушивания рук после мытья в общественных санитарных узлах офисов, предприятий общественного питания, медицинских учреждений и других мест большой проходимости. Модель оснащена сенсорным датчиком. Корпус выполнен из высококачественного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Степень влагозащиты IPX1</li>
<li>Бесконтактное использование</li>
<li>Высокий стандарт гигиены</li>
<li>Высокая скорость воздушного потока</li>
<li>Низкий уровень шума</li>
<li>Простота эксплуатации и ухода</li>
<li>Долговечность и надежность</li>
<li>Экономичность стоимости обслуживания</li>
<li>Современный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Расстояние срабатывания датчика: от 50 до 120 мм</li>
<li>Частота: 50/60 Гц</li>
</ul>",207686,традиционный,220 В,1.1 кВт,283 мм,186 мм,330 мм,,,,0,,,,3.4 кг,Россия,Россия,автоматическое (сенсорное),пластик,хром,,,,,,
https://cdn.entero.ru/mp@2x/e9/6d/e96df623e566b51fd426ab421eeb7818.jpg;https://cdn.entero.ru/mp@2x/ec/ef/ecef8956c5e88158454e769be72b3321.jpg,Сушилка для рук BINELE V-TURBO AH01PB,Сушилка для рук BINELE V-TURBO AH01PB,23200,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/253448,"<p>Сушилка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/253448"">BINELE V-TURBO AH01PB</a> </b>предназначена для быстрого высушивания рук после мытья в общественных санитарных узлах офисов, предприятий общественного питания, медицинских учреждений и других мест большой проходимости. Модель оснащена двухсторонним сенсорным оптическим датчиком. Корпус выполнен из высококачественного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое отключение через 3 сек.</li>
<li>Степень влагозащиты IPX1</li>
<li>Бесконтактное использование</li>
<li>Высокий стандарт гигиены</li>
<li>Высокая скорость воздушного потока</li>
<li>Низкий уровень шума</li>
<li>Простота эксплуатации и ухода</li>
<li>Долговечность и надежность</li>
<li>Экономичность стоимости обслуживания</li>
<li>Современный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Расстояние срабатывания датчика: от 50 до 120 мм</li>
<li>Частота: 50/60 Гц</li>
</ul>",253448,традиционный,220 В,1 кВт,241 мм,140 мм,395 мм,,,,0,https://entero.ru/manuals/310586/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20BINELE%20V-TURBO%20AH01PB.pdf;https://entero.ru/manuals/310587/%D0%9F%D0%B0%D1%82%D0%B5%D0%BD%D1%82%20%D0%BD%D0%B0%20BINELE%20V-TURBO%20AH01PB.pdf,24421,,3.3 кг,Россия,Россия,автоматическое (сенсорное),пластик,черный,от 50 до 60 дБ,от 7 до 10 сек.,,90 м/сек.,Да,Да
https://cdn.entero.ru/mp@2x/9f/f3/9ff3b2d1e2d11c03576dac79fefff317.jpg;https://cdn.entero.ru/mp@2x/18/36/1836dc3eaa2035aefcdd173bc880b3d9.jpg;https://cdn.entero.ru/mp@2x/5e/f9/5ef9851a3e5cd4e0faed18eea53db078.jpg,Сушилка для рук BINELE S-TURBO AH02SW,Сушилка для рук BINELE S-TURBO AH02SW,31000,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/207672,"<p>Сушилка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207672"">BINELE S-TURBO AH02SW</a></b> предназначена для быстрого высушивания рук после мытья в общественных санитарных узлах офисов, предприятий общественного питания, медицинских учреждений и других мест большой проходимости. Модель оснащена оптическим датчиком. Корпус выполнен из высококачественной стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Степень влагозащиты IPX1</li>
<li>Бесконтактное использование</li>
<li>Высокий стандарт гигиены</li>
<li>Высокая скорость воздушного потока</li>
<li>Низкий уровень шума</li>
<li>Простота эксплуатации и ухода</li>
<li>Долговечность и надежность</li>
<li>Экономичность стоимости обслуживания</li>
<li>Современный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Расстояние срабатывания датчика: от 50 до 120 мм</li>
<li>Частота: 50/60 Гц</li>
</ul>",207672,традиционный,220 В,1 кВт,241 мм,141 мм,395 мм,,,,0,,32979,,4.5 кг,Россия,Россия,автоматическое (сенсорное),металл,белый,,,,,,
https://cdn.entero.ru/mp@2x/7f/19/7f19ff88069c1717e17caeaed0ca5bc1.jpg,Сушилка для рук Puff 8870C хром,Puff-8870C хром 4660043740972,32012,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/169963,"<p>Сушилка для рук<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/169963""><b class=""b""> Puff-8870C </b></a>используется в гостиницах, отелях, бассейнах, фитнес-клубах и спа-центрах. Прибор оснащен автоматическим включением и выключением и 1 режимом сушки по скорости и температуре. Корпус выполнен из ABS-пластика.</p>

<p>В комплект поставки входит крепежная планка.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Функция холодный воздух</li>
<li>Высокая скорость воздушного потока </li>
<li>Подвесная система</li>
<li>Стильный дизайн</li>
<li>Погружной тип</li>
<li>Рассчитан на частое использование</li>
<li>Класс влагозащищенности IPX4</li>
<li>Класс энергоэффективности А+</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Область срабатывания сенсора: от 50 до 200 мм</li>
<li>Габариты в упаковке: 118x705x699 мм</li>
</ul>",169963,погружной,220 В,2 кВт,290 мм,220 мм,685 мм,,,,0,https://entero.ru/manuals/195856/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%82%D0%B0%D0%BC%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%81%D0%BE%D1%8E%D0%B7%D0%B0.pdf;https://entero.ru/manuals/195857/%D0%A1%D1%82%D1%80%D0%B0%D1%85%D0%BE%D0%B2%D0%BE%D0%B9%20%D0%BF%D0%BE%D0%BB%D0%B8%D1%81.pdf;https://entero.ru/manuals/195858/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Puff-8870C%20New%20%D1%85%D1%80%D0%BE%D0%BC.jpg,33697,,8.3 кг,Россия,Россия,автоматическое (сенсорное),,хром,78 дБ,от 5 до 7 сек.,43 °С,95 м/сек.,,
https://cdn.entero.ru/mp@2x/40/9b/409bbb00dc62bdc1f83d744a97e80598.jpg;https://cdn.entero.ru/mp@2x/65/37/6537c8306ec149163da359d6b6f75c91.jpg;https://cdn.entero.ru/mp@2x/49/fa/49faa3db330e4b1370a2047c8d6125ad.jpg;https://cdn.entero.ru/mp@2x/19/66/1966b660cc75ff3ff2a4d65ee6852116.jpg;https://cdn.entero.ru/mp@2x/cb/51/cb510062ce027f57197eae72a7ab3bbd.jpg;https://cdn.entero.ru/mp@2x/c0/0a/c00af613a1b700ec19b2e3ac9f527b5f.jpg;https://cdn.entero.ru/mp@2x/58/af/58af6455240282b75e93fa4b3f3f52f6.jpg;https://cdn.entero.ru/mp@2x/ce/1c/ce1ca0e5343937dff5c8b763fb382e93.jpg;https://cdn.entero.ru/mp@2x/9d/ab/9dabac5a5d2cf75deebafc1723ff4a42.jpg;https://cdn.entero.ru/mp@2x/e8/cc/e8cc041b4a3eadca039f16c144208074.jpg;https://cdn.entero.ru/mp@2x/c7/7a/c77a3685615e067c2515f625c420f246.jpg;https://cdn.entero.ru/mp@2x/c3/7b/c37b892a24ecddc98157da3e972de554.jpg,Сушилка для рук Puff 8880 белая,Puff-8880 белая,37499,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/313523,"<p>Сушилка для рук<a style=""text-decoration:none;cursor:text;"" href=""http://entero.kz/item/313523""><b class=""b""> Puff 8880</b></a> используется в гостиницах, отелях, бассейнах, фитнес-клубах и спа-центрах. Прибор оснащен каплесборником, HEPA-фильтром для задерживания мелкодисперсных частиц и UV лампой для обеззараживания воздуха. Осушение рук осуществляется за счет двух узконаправленных быстрых потоков воздуха, которые фактически сдувают воду. Корпус выполнен из прочного термостойкого ABS-пластика.</p>

<p>В комплект поставки входят крепеж и крепежная планка.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Класс влагозащищенности IPX4</li>
<li>Класс энергоэффективности А++</li>
<li>Высокоскоростная модель</li>
<li>Подвесная модель</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Область срабатывания сенсора: от 0 до 100 мм</li>
<li>Объем каплесбоника: 0,5 л</li>
<li>Толщина пластика: 3 мм</li>
<li>Цвет: глянцевый белый</li>
</ul>",313523,погружной,220 В,1.8 кВт,297 мм,157 мм,574 мм,6 кг,1,365x245x633 мм,0,https://entero.ru/manuals/375746/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Puff.pdf,39893,,5.88 кг,Россия,Россия,автоматическое (сенсорное),пластик,белый,75 дБ,от 5 до 7 сек.,от 40 до 54 °С,120 м/сек.,,Да
https://cdn.entero.ru/mp@2x/ee/a1/eea1c1d50055a57e9b8c213d635cf5e6.jpg;https://cdn.entero.ru/mp@2x/21/ec/21ecd57f9a36a63fb72be21f79d40049.jpg;https://cdn.entero.ru/mp@2x/37/87/37872680d804e0b24bb73c831dd67d80.jpg;https://cdn.entero.ru/mp@2x/89/22/8922b38e444d6938a303fa30f3addb19.jpg;https://cdn.entero.ru/mp@2x/cb/67/cb678f688a958d2bf93ffb43ef1ecfe3.jpg;https://cdn.entero.ru/mp@2x/29/ed/29eda0a01f060f452601fc9c6c7a88f3.jpg;https://cdn.entero.ru/mp@2x/4a/f9/4af9939fe821f4bf061baf1d5c58f2ce.jpg;https://cdn.entero.ru/mp@2x/74/04/740486ab383ea4ac98e52e69c192a8cf.jpg;https://cdn.entero.ru/mp@2x/29/b1/29b15ad3db87e1d6516dc283d3e4207b.jpg;https://cdn.entero.ru/mp@2x/2c/3d/2c3dd986e19f813ed4289112df1a35b3.jpg;https://cdn.entero.ru/mp@2x/81/c2/81c2410d18c988bc032852333168d8e6.jpg,Сушилка для рук Puff 8835 хром,Puff-8835 хром,40999,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/313463,"<p>Сушилка для рук<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/313463""><b class=""b""> Puff 8835</b></a> используется в гостиницах, отелях, бассейнах, фитнес-клубах и спа-центрах. Прибор оснащен сенсорным управлением, 2 скоростями высушивания и кнопкой отключения горячего воздуха. Инновационный стекловолокнистый HEPA фильтр защищает от мельчайших частиц пыли, мембранный фильтр - от попадания инородных частиц в мотор. Корпус выполнен из прочной нержавеющей стали 304, что гарантирует антивандальность.</p>

<p>В комплект поставки входят крепеж и крепежная планка.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Класс влагозащищенности IPX4</li>
<li>Класс энергоэффективности А++</li>
<li>Высокоскоростная подвесная модель</li>
<li>Скрытое крепление</li>
<li>Щелевое строение сопла</li>
<li>Бережное высушивание</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Область срабатывания сенсора: от 50 до 200 мм</li>
<li>Цвет: хром</li>
</ul>",313463,традиционный,220 В,2 кВт,310 мм,188 мм,325 мм,7 кг,1,370x350x220 мм,0,https://entero.ru/manuals/375620/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Puff.pdf,42707,,6.23 кг,Россия,Россия,автоматическое (сенсорное),сталь,хром,70 дБ,от 5 до 7 сек.,от 20 до 40 °С,100 м/сек.,Да,Да
https://cdn.entero.ru/mp@2x/ab/ff/abff0f015cce8f7005a2729433ff2986.jpg;https://cdn.entero.ru/mp@2x/ca/eb/caeb629d07a41a04fbe150161a22af8c.jpg;https://cdn.entero.ru/mp@2x/0c/20/0c202159493a73d5d54dd80632944c90.jpg;https://cdn.entero.ru/mp@2x/ae/dc/aedc99137095eb5d1ef44b3bf7813ca4.jpg;https://cdn.entero.ru/mp@2x/34/a8/34a8dda2e70470ea748fb0c0532c7a89.jpg;https://cdn.entero.ru/mp@2x/40/4f/404f8c8de0f62bb6308df30c5c1227e6.jpg;https://cdn.entero.ru/mp@2x/1b/f3/1bf3b07f8cc2505f714a3655a16ab385.jpg;https://cdn.entero.ru/mp@2x/83/21/832183b063bca920f772c097e4795385.jpg;https://cdn.entero.ru/mp@2x/42/f1/42f1b6ef95f32acfe79e463e0490d3d1.jpg;https://cdn.entero.ru/mp@2x/39/a6/39a6c6418ef8e475f5f88350bc5a6e70.jpg;https://cdn.entero.ru/mp@2x/d7/0a/d70a558bacca250c90466a8fb255a8e1.jpg,Сушилка для рук TOSSEN HSD 1310 PW,300006,47590,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/352986,"<p>Погружная сушилка для рук<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/352986"">TOSSEN HSD 1310 PW</a></b> используется в гостиницах, отелях, бассейнах, фитнес-клубах и спа-центрах со средней и высокой проходимостью. Модель оснащена HEPA-фильтром, обеспечивающим чистоту подаваемого воздуха и надежно защищающим двигатель от пыли, ультрафиолетовым обеззараживателем подаваемого воздуха и сенсорным включением. Корпус выполнен из ударопрочного пластика и инновационного полиамида PA 6, которые обеспечивают высокую прочность и долговечность.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Коллекторный двигатель</li>
<li>Режим подачи воздуха: горячий и холодный</li>
<li>2 скорости</li>
<li>Возможность подключения к скрытой проводке</li>
<li>Степень защиты IP23</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем каплесборника: 450 мл</li>
<li>Длина шнура: 1500 мм</li>
<li>Цвет: белый глянец</li>
</ul>",352986,погружной,220 В,1.65 кВт,297 мм,183 мм,665 мм,9 кг,1,345x265x720 мм,0,https://entero.ru/manuals/440849/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20TOSSEN%20HSD%201310%20PW.pdf,,,8.8 кг,,Китай,автоматическое (сенсорное),пластик,"белый, черный",74 дБ,от 5 до 7 сек.,,150 м/сек.,,Да
https://cdn.entero.ru/mp@2x/a3/96/a396a53e2c9ab12f60c2949bb336fbab.jpg;https://cdn.entero.ru/mp@2x/02/e3/02e30907cd5221d7cf24226a70599213.jpg;https://cdn.entero.ru/mp@2x/af/e8/afe86f9102fb4d40fb5a454f06f6ba72.jpg;https://cdn.entero.ru/mp@2x/cd/55/cd5572cda1e821655064456d4bf8415b.jpg;https://cdn.entero.ru/mp@2x/a6/a8/a6a8487c3fdd14443cf4ef29a1259dac.jpg;https://cdn.entero.ru/mp@2x/80/2c/802c4cfddfc0b695392675ffa713dd76.jpg;https://cdn.entero.ru/mp@2x/60/44/60448d0053f491ca5f97cba2334b8086.jpg;https://cdn.entero.ru/mp@2x/62/28/622883e66ac6cdcd56eab65aec12af0d.jpg;https://cdn.entero.ru/mp@2x/b0/35/b035f93827daaddf0b82aa2b9b2a9719.jpg;https://cdn.entero.ru/mp@2x/23/95/2395b1105c3cc29a08e76be1e53be41b.jpg,Сушилка для рук TOSSEN DH 1615 PW,300057,47590,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Сушилки для рук,https://entero.ru/item/353003,"<p>Погружная сушилка для рук<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/353003"">TOSSEN DH 1615 PW</a></b> коллекции Arctic white используется в гостиницах, отелях, бассейнах, фитнес-клубах и спа-центрах со средней и высокой проходимостью. Модель оснащена HEPA-фильтром, обеспечивающим чистоту подаваемого воздуха и надежно защищающим двигатель от пыли, ультрафиолетовым обеззараживателем подаваемого воздуха и сенсорным включением. Корпус выполнен из ударопрочного пластика и инновационного полиамида PA 6, которые обеспечивают высокую прочность и долговечность.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Коллекторный двигатель</li>
<li>Режим подачи воздуха: горячий и холодный</li>
<li>2 скорости</li>
<li>Возможность подключения к скрытой проводке</li>
<li>Степень защиты IP24</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем каплесборника: 450 мл</li>
<li>Длина шнура: 1500 мм</li>
<li>Скорость потока воздуха: 130 и 150 м/сек.</li>
</ul>",353003,погружной,220 В,1.65 кВт,297 мм,183 мм,665 мм,,,,0,,50095,,8.8 кг,,Китай,автоматическое (сенсорное),пластик,белый,74 дБ,от 5 до 7 сек.,,150 м/сек.,,Да
