Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Объем,Вес (с упаковкой),Материал,Цвет,С крышкой,Раздельный сбор мусора
https://cdn.entero.ru/mp@2x/79/5f/795f02b54488f52a7c0260557c0d5746.jpg,Бак мусорный КАМИК БК-105261,"105261/500*500*600 на колесах, с крышкой",31907,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/103872,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/103872"">КАМИК БК-105261</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 430 толщиной 1 мм.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",103872,500 мм,500 мм,600 мм,,,,0,,34309,13 кг,,,150 л,,нержавеющая сталь,,Да,
https://cdn.entero.ru/mp@2x/0f/0b/0f0b0e2e3e7a8dad28664c31b21a8df3.jpg,Контейнер для отходов Gastrolux КО-056/ШДН,с расп.дверцей 560х560х1150,32254,RUB,Нет,Gastrolux,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/110212,"<p>Контейнер для отходов <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110212"">Gastrolux КО-056/ШДН</a></b> предназначен для сбора, хранения и транспортировки пищевых, а также твердых бытовых отходов на предприятиях общественного питания. Модель оборудована вертикальной шторкой для сбора отходов и распашной дверью. Корпус выполнен из нержавеющей стали.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",110212,560 мм,560 мм,1150 мм,,,,0,https://entero.ru/manuals/490877/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,33598,20.7 кг,,,,,нержавеющая сталь,,,
https://cdn.entero.ru/mp@2x/25/79/2579288330811641766c041f20595194.jpg,Бак мусорный КАМИК БК-341231,БАК НА КОЛЕСАХ 500*600*600 без крышки,32319,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116928,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.kz/item/116928"">КАМИК БК-341231</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена колесами. Корпус выполнен из нержавеющей стали AISI 430.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116928,500 мм,600 мм,600 мм,,,,0,,,21 кг,,,150 л,,нержавеющая сталь,,,
https://cdn.entero.ru/mp@2x/46/fe/46fe27af54127f2efaa6fbbfc7dfd680.jpg,Бак мусорный КАМИК БК-320613,БАК НА КОЛЕСАХ 390*600*720 с крышкой,32752,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116930,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116930"">КАМИК БК-320613</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 430.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116930,390 мм,600 мм,720 мм,,,,0,,,24 кг,,,170 л,,нержавеющая сталь,,Да,
https://cdn.entero.ru/mp@2x/bb/e8/bbe891e91ed7951b7606b986692af99b.jpg,Бак мусорный Restoinox МБНР-6-4/7/8.5,Бак мусорный Restoinox МБНР-6-4/7/8.5,33277,RUB,Нет,Restoinox,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/333649,"<p>Мусорный бак <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/333649""><b class=""b"">Restoinox МБНР-5-4/7/8.5</b></a> предназначен для сбора пищевых отходов, одноразовой посуды и упаковки от фаст-фуда на предприятиях общественного питания и торговли. Модель оснащена рабочей столешницей с задним бортом и отделением для сменной тары с перенавешиваемой распашной дверью. Корпус, столешница, дно и двери выполнены из нержавеющей стали марки AISI 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сброс мусора через откидывающуюся заслонку в верхней части бака</li>
<li>Регулируемые по высоте опоры</li>
<li>Эргономичный дизайн</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",333649,400 мм,700 мм,850 мм,20 кг,1,410x710x860 мм,0,,36171,,Россия,Россия,,,нержавеющая сталь,нерж. сталь,,
https://cdn.entero.ru/mp@2x/48/06/4806e07797466b69614a79780aa4c97a.jpg,Контейнер для мусора TRUST 2106 Green,2106GREEN,33427,RUB,Нет,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/189398,"<p>Контейнер для мусора <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/189398""><b class=""b"">TRUST 2106 Green</b></a> используется на предприятиях общественного питания и торговли для хранения мусора и пищевых отходов. Корпус выполнен из пластика.</p>",189398,544 мм,516 мм,104 мм,,,,0,,,,,Китай,132 л,,пластик,зеленый,,
https://cdn.entero.ru/mp@2x/c3/be/c3be5ffd35b3d1714a886fd3c6757979.jpg,Бак мусорный КАМИК БК-341221,БАК НА КОЛЕСАХ 500*500*850 с крышкой,33498,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116932,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116932"">КАМИК БК-341221</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 430.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116932,500 мм,500 мм,850 мм,,,,0,,,27 кг,,,210 л,,нержавеющая сталь,,Да,
https://cdn.entero.ru/mp@2x/fe/6d/fe6d309d03f778bd7cd231488abaa11f.jpg,Бак мусорный КАМИК БК-341228,БАК НА КОЛЕСАХ 400*600*650 без крышки,33643,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116924,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116924"">КАМИК БК-341228</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена колесами. Корпус выполнен из нержавеющей стали AISI 304.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116924,400 мм,600 мм,650 мм,,,,0,,36568,20 кг,,,160 л,,нержавеющая сталь,,,
https://cdn.entero.ru/mp@2x/7d/9f/7d9f9591c71b6a867f7ee4b6a99d0a1d.jpg,Бак мусорный КАМИК БК-341223,БАК НА КОЛЕСАХ 500*600*600 с крышкой,34018,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116933,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116933"">КАМИК БК-341223</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 430.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116933,500 мм,600 мм,600 мм,,,,0,,36976,24 кг,,,150 л,,нержавеющая сталь,,,
https://cdn.entero.ru/mp@2x/06/fa/06fa48bd9d0140c22eb514d019b6cbf5.jpg,Бак мусорный КАМИК БК-341222,БАК НА КОЛЕСАХ 500*600*850 с крышкой,34063,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116934,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://m.entero.ru/item/116934"">КАМИК БК-341222</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 430.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116934,500 мм,600 мм,850 мм,,,,0,,,30 кг,,,260 л,,нержавеющая сталь,,Да,
https://cdn.entero.ru/mp@2x/bc/44/bc449fc25b73525f187fb02d55887be1.jpg,Бак мусорный КАМИК БК-341224,БАК НА КОЛЕСАХ 600*600*700 с крышкой,35090,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116935,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116935"">КАМИК БК-341224</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 430.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116935,600 мм,600 мм,700 мм,,,,0,,37731,29 кг,,,250 л,,нержавеющая сталь,,Да,
https://cdn.entero.ru/mp@2x/3a/b5/3ab54c43b0eaa75da94423d861b41ad7.jpg,Бак мусорный КАМИК БК-320664,БАК НА КОЛЕСАХ 400*600*650 с крышкой,35413,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116931,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116931"">КАМИК БК-320664</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 304.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116931,400 мм,600 мм,650 мм,,,,0,,,23 кг,,,160 л,,нержавеющая сталь,,Да,
https://cdn.entero.ru/mp@2x/d1/04/d104eb1666d6f2ded74720c5b1539e62.jpg,Бак мусорный КАМИК БК-341225,БАК НА КОЛЕСАХ 600*600*850 с крышкой,35517,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/116936,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116936"">КАМИК БК-341225</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 430.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116936,600 мм,600 мм,850 мм,,,,0,,,33 кг,,,310 л,,нержавеющая сталь,,Да,
https://cdn.entero.ru/mp@2x/58/b1/58b1e28ac1c8a314e84181baf37fb809.jpg,Бак мусорный КАМИК БК-321884,"321884/400*600*850 на колесах, с крышкой",36137,RUB,Нет,КАМИК,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/103869,"<p>Мусорный бак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/103869"">КАМИК БК-321884</a></b> используется на предприятиях общественного питания и торговли для сбора мусора и пищевых отходов. Модель оснащена крышкой и колесами. Корпус выполнен из нержавеющей стали AISI 304 толщиной 1 мм.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр колес: 100 мм</li>
</ul>",103869,400 мм,600 мм,850 мм,,,,0,,38857,17 кг,,,200 л,,нержавеющая сталь,,Да,
https://cdn.entero.ru/mp@2x/54/4a/544aed6d3827a895a7b605f058ffe4fe.jpg;https://cdn.entero.ru/mp@2x/7f/5f/7f5f7dc1dbcde345e2798f6a394032c2.jpg,Бак мусорный ТММ БМП 600/600,600x600x120,37532,RUB,Нет,ТММ,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/82744,"<p>Мусорный бак <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/82744""><b class=""b"">ТММ БМ 500/500 </b></a>используется на предприятиях общественного питания и торговли. Модель полностью выполнена из нержавеющей стали.</p>

<p>Возможно изготовление по чертежам и эскизам.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер профиля: 40х40 мм</li>
</ul>

<p>Может использоваться совместно со столом производственным <a href=""https://entero.ru/item/82739"">ТММ ССП-1/1200/600</a></p>",82744,600 мм,600 мм,1200 мм,,,,0,,40796,,,,,,нержавеющая сталь,,,
