Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Цвет,Материал корпуса,Монтаж
https://cdn.entero.ru/mp@2x/e9/43/e9437d9c5480b8e24c00694ae6b23b13.jpg,Дозатор для жидкого мыла Merida STELLA R MAXI DSM106.R матовый,Дозатор для жидкого мыла Merida STELLA R MAXI DSM106.R матовый,12603,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/313016,"<p>Универсальный картриджный дозатор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/313016""><b class=""b"">Merida STELLA R MAXI DSM106.R </b></a>предназначен для размещения и дозированной подачи жидкого мыла и других жидкостей в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена окошком индикации уровня мыла и барабанным замком. Корпус изготовлен из матовой нержавеющей стали AISI 304 толщиной 1 мм.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Скрытые петли, замок заподлицо с поверхностью и зашлифованные сварные соединения боковых стенок</li>
<li>Отсутствие протечки средства при пополнении диспенсера</li>
<li>Надёжность при высоких нагрузках и частоте использования</li>
<li>Крепкое настенное крепление</li>
<li>Идеальное сочетание стиля и надежности</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стали: 0,8 мм</li>
<li>
<p>Количество вспрысков: 1000 порций</p>
</li>
</ul>",313016,нажимной,107 мм,102 мм,260 мм,,,,,0,https://entero.ru/manuals/375270/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Merida%202021.pdf;https://entero.ru/manuals/375273/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Merida%20STELLA%20R%20MAXI%20DSM106.R%20%D0%BC%D0%B0%D1%82%D0%BE%D0%B2%D1%8B%D0%B9.pdf,13266,,,1 л,нерж. сталь,сталь,настенный
https://cdn.entero.ru/mp@2x/1b/55/1b5563f69a0b4920bf68f80fa63ef993.jpg,"Дозатор мыльной пены Merida STELLA R BLACK DSC117.R 0,7 л (нерж. сталь) черный",DSC117.R,14362,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/356818,"<p>Механический дозатор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/356818""><b class=""b"">Merida STELLA R BLACK DSC117.R</b></a> используется для размещения и порционной подачи мыльной пены в общественных санитарных узлах гостиниц, вокзалов, предприятий общественного питания, медицинских учреждений и других мест массового пребывания. Модель оснащена запираемой на ключ крышкой и широкой нажимной клавишей. Вертикально ориентированный корпус прямоугольного сечения изготовлен из нержавеющей стали марки AISI 304 с матовым покрытием черной порошковой краской, упаковка – гофрокороб.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Окошко индикации уровня наполнения</li>
<li>Оптимальное дозирование с экономичным расходом</li>
<li>Антивандальная конструкция</li>
<li>Настенный монтаж</li>
<li>Барабанный замок заподлицо с поверхностью, скрытые петли и зашлифованные сварные швы</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Расходный материал: сменный картридж</li>
<li>Эргономичный дизайн в стиле минимализм</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальный объем устанавливаемого картриджа: 700 мл</li>
<li>Объем порции: 0,6 мл</li>
<li>Глубина корпуса без учета клавиши: 93,3 мм</li>
</ul>",356818,нажимной,106 мм,110 мм,262 мм,,,,,0,https://entero.ru/manuals/456368/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Merida%20STELLA%20R%20BLACK%20DSC117.R.jpg,15118,,1.35 кг,0.7 л,черный,нерж. сталь,настенный
https://cdn.entero.ru/mp@2x/0a/ac/0aacaca2ceb53c8b21221025c43ca793.jpg,"Дозатор мыльной пены Merida STELLA R DSA117.R 0,7 л (нерж. сталь) Anti Finger",DSA117.R,16057,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/356816,"<p>Механический дозатор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/356816""><b class=""b"">Merida STELLA R DSA117.R</b></a> используется для размещения и порционной подачи мыльной пены в общественных санитарных узлах гостиниц, вокзалов, предприятий общественного питания, медицинских учреждений и других мест массового пребывания. Модель оснащена запираемой на ключ крышкой и широкой нажимной клавишей. Вертикально ориентированный корпус прямоугольного сечения изготовлен из нержавеющей стали марки AISI 304 с обработанной против отпечатков пальцев поверхностью Anti Finger, упаковка – гофрокороб.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Окошко индикации уровня наполнения</li>
<li>Оптимальное дозирование с экономичным расходом</li>
<li>Антивандальная конструкция</li>
<li>Настенный монтаж</li>
<li>Барабанный замок заподлицо с поверхностью, скрытые петли и зашлифованные сварные швы</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Расходный материал: сменный картридж</li>
<li>Эргономичный дизайн в стиле минимализм</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальный объем устанавливаемого картриджа: 700 мл</li>
<li>Объем порции: 0,6 мл</li>
<li>Глубина корпуса без учета клавиши: 93,3 мм</li>
</ul>",356816,нажимной,106 мм,110 мм,262 мм,,,,,0,https://entero.ru/manuals/456815/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Merida%20STELLA%20R%20DSA117.R.jpg,,,1.35 кг,0.7 л,нерж. сталь,нерж. сталь,настенный
https://cdn.entero.ru/mp@2x/46/ed/46edd1fba98e4d52e1e428a2abfb77be.jpg,Дозатор для жидкого мыла Merida STELLA R DSM108.R матовый нерж.сталь,DSM108.R,16981,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/313475,"<p>Дозатор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/313475""><b class=""b"">Merida STELLA R DSM108.R </b></a>предназначен для размещения и дозированной подачи жидкого мыла и других жидкостей в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена окошком индикации уровня мыла и барабанным замком. Корпус изготовлен из матовой нержавеющей стали AISI 304 толщиной 1 мм.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Скрытые петли, замок заподлицо с поверхностью и зашлифованные сварные соединения боковых стенок</li>
<li>Отсутствие протечки средства при пополнении диспенсера</li>
<li>Надёжность при высоких нагрузках и частоте использования</li>
<li>Высокая гигиеничность</li>
<li>Устойчивость к коррозии</li>
<li>Крепкое настенное крепление</li>
<li>Идеальное сочетание стиля и надежности</li>
</ul>",313475,бесконтактный,,,,,,,,0,,17875,,,0.55 л,нерж. сталь,сталь,настенный
https://cdn.entero.ru/mp@2x/93/8a/938ae6441092e2a72feca6c0d57d5eff.jpg;https://cdn.entero.ru/mp@2x/93/c6/93c6fc3e8b97631bd2feb657840f198e.jpg;https://cdn.entero.ru/mp@2x/4e/90/4e90a8636231b04551ab6bc53b624ec9.jpg;https://cdn.entero.ru/mp@2x/a5/2f/a52f583e317e1307e29dc9117bd31340.jpg;https://cdn.entero.ru/mp@2x/35/e1/35e1cc953dd6b7d164236c5ce7453e54.jpg,Дозатор жидкого мыла Puff 8175 1000 мл (АБС-пластик) белый,1402.008,1775,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/368108,"<p>Дозатор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368108""><b class=""b"">Puff 8175</b></a> используется для размещения и порционной подачи жидкого мыла в общественных санитарных узлах гостиниц, вокзалов, предприятий общественного питания, медицинских учреждений и других мест массового пребывания. Модель оснащена резервуаром для расходного материала и широкой механической клавишей. Вертикально ориентированный корпус выполнен из ударопрочного АБС-пластика с глянцевой белой поверхностью, упаковка – картонная коробка.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>​Ключ к замку</li>
<li>Монтажный комплект:​
<ul>
<li>3 шурупа</li>
<li>3 дюбеля</li>
</ul>
</li>
<li>Паспорт</li>
<li>Заводская упаковка</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Полупрозрачное окошко в форме капли для визуального контроля уровня наполнения</li>
<li>Оптимальное дозирование с экономичным расходом</li>
<li>Настенный монтаж</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Расходный материал: жидкое мыло, гель, шампунь, антисептик на бесспиртовой гелевой основе</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Масса брутто: 0,505 кг</li>
<li>Объем дозирования порции: 0,7 мл</li>
</ul>",368108,нажимной,113 мм,112 мм,230 мм,0.45 кг,Россия,,,0,https://entero.ru/manuals/484872/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20Puff.pdf;https://entero.ru/manuals/484899/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,,,1 л,белый,пластик,настенный
https://cdn.entero.ru/mp@2x/8c/a4/8ca48e3f11bf0cfb8255cc8279b51a3d.jpg;https://cdn.entero.ru/mp@2x/33/19/331966cc90f6b4b64c8dce31dc9667b3.jpg;https://cdn.entero.ru/mp@2x/6a/c2/6ac29654603be0c7afa88de625111b54.jpg;https://cdn.entero.ru/mp@2x/d0/e9/d0e91beb922b7923c5a35c7b4b6a046a.jpg;https://cdn.entero.ru/mp@2x/b8/c5/b8c5ea932d6c9bef2bc2af0b3d4fce9c.jpg,Дозатор для жидкого мыла Vulcan 06-800B 800 мл нерж. сталь матовый,06-800B,2199,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/346361,"<p>Дозатор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/346361""><b class=""b"">Vulcan 06-800B </b></a>предназначен для размещения и дозированной подачи жидкого мыла или антисептика в санитарных узлах гостиниц, предприятий общественного питания и торговли, медицинских и образовательных учреждений, развлекательных комплексов и других мест массового пребывания. Модель оснащена нажимной дозирующей ручкой с круглым наконечником. Вертикально ориентированный корпус изготовлен из нержавеющей стали с матовой серебристой поверхностью.</p>

<p>В комплект поставки входят монтажная планка, 3 дюбеля и 3 шурупа.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Прозрачное круглое окошко для визуального контроля уровня мыла</li>
<li>Настенный монтаж</li>
<li>Эргономичный дизайн</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",346361,нажимной,105 мм,84 мм,180 мм,,Китай,,,0,https://entero.ru/manuals/424637/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,2819,,0.29 кг,0.8 л,нерж. сталь,сталь,настенный
https://cdn.entero.ru/mp@2x/3a/5a/3a5aa3d1d7da28812021519ebfae8b0b.jpg;https://cdn.entero.ru/mp@2x/8f/17/8f17f6f8605def829c987b0e0ec7f815.jpg;https://cdn.entero.ru/mp@2x/ec/3b/ec3b29402c87cce91be4a3402beb1fa2.jpg;https://cdn.entero.ru/mp@2x/85/cf/85cf75644acaf2ccfa57697be7248038.jpg;https://cdn.entero.ru/mp@2x/d0/08/d0082b8f3c4b6f5093a3ccecd876c66e.jpg,Дозатор для жидкого мыла Vulcan 06-1000B 1000 мл нерж. сталь матовый,06-1000B,2399,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/346363,"<p>Дозатор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/346363""><b class=""b"">Vulcan 06-1000B </b></a>предназначен для размещения и дозированной подачи жидкого мыла или антисептика в санитарных узлах гостиниц, предприятий общественного питания и торговли, медицинских и образовательных учреждений, развлекательных комплексов и других мест массового пребывания. Модель оснащена нажимной дозирующей ручкой с круглым наконечником. Вертикально ориентированный корпус изготовлен из нержавеющей стали с матовой серебристой поверхностью.</p>

<p>В комплект поставки входят монтажная планка, 3 дюбеля и 3 шурупа.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Прозрачное круглое окошко для визуального контроля уровня мыла</li>
<li>Настенный монтаж</li>
<li>Эргономичный дизайн</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",346363,нажимной,122 мм,97 мм,202 мм,,Китай,,,0,https://entero.ru/manuals/424639/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,,0.41 кг,1 л,нерж. сталь,сталь,настенный
https://cdn.entero.ru/mp@2x/d7/b5/d7b591747616672210ea30abb3969c2c.jpg;https://cdn.entero.ru/mp@2x/5a/4f/5a4f524b914e36e0569555e49151f302.jpg;https://cdn.entero.ru/mp@2x/6c/27/6c2789e9a820109b2bc26f65a4a3e025.jpg;https://cdn.entero.ru/mp@2x/1c/cd/1ccde8d012610106606f8d672d61af32.jpg,"Диспенсер для мыла-пены BINELE mBase DE02BW картриджный, белый","Диспенсер для мыла-пены BINELE mBase DE02BW картриджный, белый",3365,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/207037,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207037""><b class=""b"">BINELE mBase DE02BW </b></a>предназначен для размещения и дозированной подачи мыла-пены в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена защитой от несанкционированного доступа. Корпус изготовлен из ударопрочного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Смотровое окно для отслеживания дозируемого средства</li>
<li>Возможность регулирования дозы</li>
<li>Используется с наливным контейнером или одноразовым картриджем</li>
<li>Удобная система открытия с помощью ключа или кнопки</li>
<li>Защита от протечек</li>
<li>Подходит для применения людьми с ограниченными возможностями</li>
<li>Объем контейнера экономит время на частый долив средства</li>
<li>Рекомендуется применять в местах с большим потоком людей</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: от 0,4 до 0,8 мл</li>
</ul>",207037,нажимной,154 мм,100 мм,280 мм,,Россия,,,0,,4739,,0.6 кг,1 л,белый,пластик,настенный
https://cdn.entero.ru/mp@2x/e0/b2/e0b2657c801385edb36072a014143afa.jpg;https://cdn.entero.ru/mp@2x/d5/9e/d59e8b9bcd7f218196a945adc5bdb1e8.jpg;https://cdn.entero.ru/mp@2x/93/ee/93ee75de854519e51195e7d8b6104562.jpg,Диспенсер для жидкого мыла Kimberly-Clark Aquarius 6948 для картриджей,"6948 для жидкого мыла в картриджах, белый",3718,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/175159,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175159""><b class=""b"">Kimerly-Clark Aquarius 6948 </b></a>предназначен для подачи жидкого мыла в общественных санитарных узлах офисов, предприятий общепита, медицинских учреждений и других мест большой проходимости. Модель оснащена скрытым замком и окошком для контроля над наличием расходного материала. Корпус выполнен из ударопрочного ABS пластика белого цвета.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для использования жидкого, пенного мыла и санитайзера в картриджах</li>
<li>Гладкая глянцевая поверхность и герметичная конструкция</li>
<li>Простая заправка расходного материала и удобное обслуживание</li>
<li>Предотвращение попадания грязи в соединительные швы, дверцы и замочные скважины</li>
<li>Простота ухода и очистки</li>
<li>Обтекаемый дизайн</li>
<li>Компактность</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная загрузка: 1 картридж</li>
<li>Габариты в упаковке: 257х129х130 мм</li>
</ul>",175159,нажимной,116 мм,114 мм,235 мм,,США,,,0,,4480,,0.39 кг,1 л,белый,пластик,настенный
https://cdn.entero.ru/mp@2x/23/64/23644605b23a937fd51b578479c00b28.jpg,Диспенсер для мыла-пены Merida ONE DEC202,Диспенсер для мыла-пены Merida ONE DEC202,3915,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/260805,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/260805""><b class=""b"">Merida ONE DEC202 </b></a>предназначен для размещения и дозированной подачи мыла-пены, жидкого мыла и других гелеобразных жидкостей в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена защитой от несанкционированного доступа и смотровым окном для отслеживания дозируемого средства. Корпус изготовлен из ударопрочного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Используется с уникальным одноразовым картриджем</li>
<li>Объем контейнера экономит время на частый долив средства</li>
<li>Механический с регулированием дозы</li>
<li>Подходит для применения людьми с ограниченными возможностями</li>
<li>Возможность размещения цветной рекламы или логотипа компании</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: 
<ul>
<li>Пена: 0,4 мл</li>
<li>Мыло: 0,8 мл</li>
</ul>
</li>
<li>Цвет: черный</li>
</ul>",260805,нажимной,154 мм,100 мм,280 мм,0.6 кг,Россия,1,180x180x180 мм,0,,,,0.4 кг,1 л,черный,пластик,настенный
